Time(sec),Latitude(°),Longitude(°),Altitude(km),ECR X Position(km),ECR Y Position(km),ECR Z Position(km),ECR X Velocity(m/s),ECR Y Velocity(m/s),ECR Z Velocity(m/s),ECR X Acceleration(m/s²),ECR Y Acceleration(m/s²),ECR Z Acceleration(m/s²)
806.900,31.314403,35.298016,139.962,4548.878,3220.549,3368.467,-889.890,-2997.406,-1884.042,-6.974,-4.498,-4.874
807.000,31.314110,35.296030,139.654,4548.789,3220.249,3368.278,-890.588,-2997.856,-1884.530,-6.975,-4.499,-4.874
807.100,31.313817,35.294043,139.346,4548.700,3219.949,3368.090,-891.285,-2998.306,-1885.017,-6.976,-4.499,-4.875
807.200,31.313524,35.292057,139.037,4548.611,3219.649,3367.901,-891.983,-2998.756,-1885.505,-6.977,-4.499,-4.875
807.300,31.313231,35.290070,138.729,4548.521,3219.349,3367.713,-892.680,-2999.206,-1885.992,-6.978,-4.499,-4.876
807.400,31.312938,35.288083,138.421,4548.432,3219.049,3367.524,-893.378,-2999.656,-1886.480,-6.979,-4.499,-4.876
807.500,31.312645,35.286096,138.112,4548.343,3218.749,3367.335,-894.076,-3000.106,-1886.967,-6.980,-4.499,-4.876
807.600,31.312352,35.284109,137.804,4548.253,3218.449,3367.146,-894.774,-3000.556,-1887.455,-6.980,-4.499,-4.877
807.700,31.312058,35.282122,137.495,4548.164,3218.149,3366.958,-895.472,-3001.005,-1887.943,-6.981,-4.499,-4.877
807.800,31.311765,35.280134,137.186,4548.074,3217.849,3366.769,-896.170,-3001.455,-1888.430,-6.982,-4.500,-4.878
807.900,31.311472,35.278147,136.878,4547.985,3217.549,3366.580,-896.869,-3001.905,-1888.918,-6.983,-4.500,-4.878
808.000,31.311178,35.276159,136.569,4547.895,3217.249,3366.391,-897.567,-3002.355,-1889.406,-6.984,-4.500,-4.879
808.100,31.310885,35.274171,136.260,4547.805,3216.949,3366.202,-898.266,-3002.805,-1889.894,-6.985,-4.500,-4.879
808.200,31.310591,35.272183,135.951,4547.715,3216.648,3366.013,-898.964,-3003.255,-1890.382,-6.986,-4.500,-4.879
808.300,31.310298,35.270195,135.642,4547.625,3216.348,3365.824,-899.663,-3003.705,-1890.870,-6.987,-4.500,-4.880
808.400,31.310004,35.268207,135.332,4547.535,3216.048,3365.635,-900.361,-3004.155,-1891.358,-6.987,-4.500,-4.880
808.500,31.309710,35.266218,135.023,4547.445,3215.747,3365.446,-901.060,-3004.605,-1891.846,-6.988,-4.501,-4.881
808.600,31.309417,35.264230,134.714,4547.355,3215.447,3365.257,-901.759,-3005.056,-1892.334,-6.989,-4.501,-4.881
808.700,31.309123,35.262241,134.404,4547.265,3215.146,3365.067,-902.458,-3005.506,-1892.822,-6.990,-4.501,-4.881
808.800,31.308829,35.260252,134.094,4547.175,3214.845,3364.878,-903.157,-3005.956,-1893.310,-6.991,-4.501,-4.882
808.900,31.308535,35.258263,133.785,4547.084,3214.545,3364.689,-903.856,-3006.406,-1893.798,-6.992,-4.501,-4.882
809.000,31.308242,35.256274,133.475,4546.994,3214.244,3364.499,-904.555,-3006.856,-1894.287,-6.993,-4.501,-4.883
809.100,31.307948,35.254285,133.165,4546.903,3213.943,3364.310,-905.255,-3007.306,-1894.775,-6.994,-4.501,-4.883
809.200,31.307654,35.252296,132.855,4546.813,3213.643,3364.120,-905.954,-3007.756,-1895.263,-6.994,-4.501,-4.884
809.300,31.307360,35.250306,132.545,4546.722,3213.342,3363.931,-906.654,-3008.206,-1895.752,-6.995,-4.502,-4.884
809.400,31.307066,35.248316,132.235,4546.631,3213.041,3363.741,-907.353,-3008.656,-1896.240,-6.996,-4.502,-4.884
809.500,31.306772,35.246327,131.925,4546.541,3212.740,3363.552,-908.053,-3009.107,-1896.729,-6.997,-4.502,-4.885
809.600,31.306477,35.244337,131.614,4546.450,3212.439,3363.362,-908.753,-3009.557,-1897.217,-6.998,-4.502,-4.885
809.700,31.306183,35.242347,131.304,4546.359,3212.138,3363.172,-909.452,-3010.007,-1897.706,-6.999,-4.502,-4.886
809.800,31.305889,35.240356,130.993,4546.268,3211.837,3362.982,-910.152,-3010.457,-1898.194,-7.000,-4.502,-4.886
809.900,31.305595,35.238366,130.683,4546.177,3211.536,3362.792,-910.852,-3010.907,-1898.683,-7.001,-4.502,-4.887
810.000,31.305300,35.236376,130.372,4546.086,3211.235,3362.603,-911.552,-3011.358,-1899.172,-7.001,-4.502,-4.887
810.100,31.305006,35.234385,130.061,4545.995,3210.934,3362.413,-912.253,-3011.808,-1899.660,-7.002,-4.503,-4.887
810.200,31.304712,35.232394,129.750,4545.903,3210.633,3362.223,-912.953,-3012.258,-1900.149,-7.003,-4.503,-4.888
810.300,31.304417,35.230403,129.439,4545.812,3210.331,3362.033,-913.653,-3012.708,-1900.638,-7.004,-4.503,-4.888
810.400,31.304123,35.228412,129.128,4545.721,3210.030,3361.842,-914.354,-3013.159,-1901.127,-7.005,-4.503,-4.889
810.500,31.303828,35.226421,128.817,4545.629,3209.729,3361.652,-915.054,-3013.609,-1901.616,-7.006,-4.503,-4.889
810.600,31.303533,35.224430,128.506,4545.538,3209.427,3361.462,-915.755,-3014.059,-1902.105,-7.007,-4.503,-4.890
810.700,31.303239,35.222438,128.195,4545.446,3209.126,3361.272,-916.456,-3014.510,-1902.593,-7.008,-4.503,-4.890
810.800,31.302944,35.220447,127.883,4545.354,3208.825,3361.082,-917.156,-3014.960,-1903.083,-7.008,-4.503,-4.890
810.900,31.302649,35.218455,127.572,4545.263,3208.523,3360.891,-917.857,-3015.410,-1903.572,-7.009,-4.504,-4.891
811.000,31.302355,35.216463,127.260,4545.171,3208.221,3360.701,-918.558,-3015.861,-1904.061,-7.010,-4.504,-4.891
811.100,31.302060,35.214471,126.948,4545.079,3207.920,3360.510,-919.259,-3016.311,-1904.550,-7.011,-4.504,-4.892
811.200,31.301765,35.212479,126.637,4544.987,3207.618,3360.320,-919.960,-3016.762,-1905.039,-7.012,-4.504,-4.892
811.300,31.301470,35.210486,126.325,4544.895,3207.317,3360.129,-920.662,-3017.212,-1905.528,-7.013,-4.504,-4.893
811.400,31.301175,35.208494,126.013,4544.803,3207.015,3359.939,-921.363,-3017.662,-1906.018,-7.014,-4.504,-4.893
811.500,31.300880,35.206501,125.701,4544.711,3206.713,3359.748,-922.064,-3018.113,-1906.507,-7.015,-4.504,-4.893
811.600,31.300585,35.204509,125.389,4544.618,3206.411,3359.558,-922.766,-3018.563,-1906.996,-7.016,-4.505,-4.894
811.700,31.300290,35.202516,125.076,4544.526,3206.109,3359.367,-923.468,-3019.014,-1907.486,-7.016,-4.505,-4.894
811.800,31.299995,35.200523,124.764,4544.434,3205.807,3359.176,-924.169,-3019.464,-1907.975,-7.017,-4.505,-4.895
811.900,31.299699,35.198529,124.452,4544.341,3205.505,3358.985,-924.871,-3019.915,-1908.465,-7.018,-4.505,-4.895
812.000,31.299404,35.196536,124.139,4544.249,3205.203,3358.794,-925.573,-3020.365,-1908.954,-7.019,-4.505,-4.896
812.100,31.299109,35.194543,123.827,4544.156,3204.901,3358.603,-926.275,-3020.816,-1909.444,-7.020,-4.505,-4.896
812.200,31.298813,35.192549,123.514,4544.063,3204.599,3358.413,-926.977,-3021.266,-1909.933,-7.021,-4.505,-4.896
812.300,31.298518,35.190555,123.201,4543.971,3204.297,3358.222,-927.679,-3021.717,-1910.423,-7.022,-4.505,-4.897
812.400,31.298223,35.188561,122.888,4543.878,3203.995,3358.030,-928.381,-3022.167,-1910.913,-7.023,-4.506,-4.897
812.500,31.297927,35.186567,122.575,4543.785,3203.693,3357.839,-929.083,-3022.618,-1911.402,-7.023,-4.506,-4.898
812.600,31.297632,35.184573,122.262,4543.692,3203.390,3357.648,-929.786,-3023.068,-1911.892,-7.024,-4.506,-4.898
812.700,31.297336,35.182579,121.949,4543.599,3203.088,3357.457,-930.488,-3023.519,-1912.382,-7.025,-4.506,-4.899
812.800,31.297040,35.180585,121.636,4543.506,3202.786,3357.266,-931.191,-3023.970,-1912.872,-7.026,-4.506,-4.899
812.900,31.296745,35.178590,121.323,4543.413,3202.483,3357.074,-931.894,-3024.420,-1913.362,-7.027,-4.506,-4.899
813.000,31.296449,35.176595,121.009,4543.320,3202.181,3356.883,-932.596,-3024.871,-1913.852,-7.028,-4.506,-4.900
813.100,31.296153,35.174600,120.696,4543.226,3201.878,3356.692,-933.299,-3025.322,-1914.342,-7.029,-4.507,-4.900
813.200,31.295857,35.172605,120.382,4543.133,3201.576,3356.500,-934.002,-3025.772,-1914.832,-7.030,-4.507,-4.901
813.300,31.295561,35.170610,120.068,4543.039,3201.273,3356.309,-934.705,-3026.223,-1915.322,-7.031,-4.507,-4.901
813.400,31.295266,35.168615,119.755,4542.946,3200.970,3356.117,-935.408,-3026.674,-1915.812,-7.031,-4.507,-4.902
813.500,31.294970,35.166619,119.441,4542.852,3200.668,3355.925,-936.111,-3027.124,-1916.302,-7.032,-4.507,-4.902
813.600,31.294674,35.164624,119.127,4542.759,3200.365,3355.734,-936.815,-3027.575,-1916.793,-7.033,-4.507,-4.902
813.700,31.294378,35.162628,118.813,4542.665,3200.062,3355.542,-937.518,-3028.026,-1917.283,-7.034,-4.507,-4.903
813.800,31.294081,35.160632,118.499,4542.571,3199.759,3355.350,-938.221,-3028.476,-1917.773,-7.035,-4.507,-4.903
813.900,31.293785,35.158636,118.184,4542.477,3199.457,3355.159,-938.925,-3028.927,-1918.263,-7.036,-4.508,-4.904
814.000,31.293489,35.156640,117.870,4542.383,3199.154,3354.967,-939.629,-3029.378,-1918.754,-7.037,-4.508,-4.904
814.100,31.293193,35.154644,117.556,4542.289,3198.851,3354.775,-940.332,-3029.829,-1919.244,-7.038,-4.508,-4.905
814.200,31.292897,35.152647,117.241,4542.195,3198.548,3354.583,-941.036,-3030.280,-1919.735,-7.039,-4.508,-4.905
814.300,31.292600,35.150651,116.926,4542.101,3198.245,3354.391,-941.740,-3030.730,-1920.225,-7.039,-4.508,-4.905
814.400,31.292304,35.148654,116.612,4542.007,3197.942,3354.199,-942.444,-3031.181,-1920.716,-7.040,-4.508,-4.906
814.500,31.292007,35.146657,116.297,4541.913,3197.638,3354.007,-943.148,-3031.632,-1921.206,-7.041,-4.508,-4.906
814.600,31.291711,35.144660,115.982,4541.818,3197.335,3353.815,-943.852,-3032.083,-1921.697,-7.042,-4.509,-4.907
814.700,31.291414,35.142663,115.667,4541.724,3197.032,3353.622,-944.557,-3032.534,-1922.188,-7.043,-4.509,-4.907
814.800,31.291118,35.140666,115.352,4541.629,3196.729,3353.430,-945.261,-3032.985,-1922.679,-7.044,-4.509,-4.908
814.900,31.290821,35.138668,115.037,4541.535,3196.425,3353.238,-945.965,-3033.435,-1923.169,-7.045,-4.509,-4.908
815.000,31.290525,35.136671,114.722,4541.440,3196.122,3353.046,-946.670,-3033.886,-1923.660,-7.046,-4.509,-4.909
815.100,31.290228,35.134673,114.406,4541.346,3195.819,3352.853,-947.374,-3034.337,-1924.151,-7.047,-4.509,-4.909
815.200,31.289931,35.132675,114.091,4541.251,3195.515,3352.661,-948.079,-3034.788,-1924.642,-7.047,-4.509,-4.909
815.300,31.289634,35.130677,113.775,4541.156,3195.212,3352.468,-948.784,-3035.239,-1925.133,-7.048,-4.509,-4.910
815.400,31.289338,35.128679,113.460,4541.061,3194.908,3352.276,-949.489,-3035.690,-1925.624,-7.049,-4.510,-4.910
815.500,31.289041,35.126681,113.144,4540.966,3194.604,3352.083,-950.194,-3036.141,-1926.115,-7.050,-4.510,-4.911
815.600,31.288744,35.124682,112.828,4540.871,3194.301,3351.890,-950.899,-3036.592,-1926.606,-7.051,-4.510,-4.911
815.700,31.288447,35.122684,112.513,4540.776,3193.997,3351.698,-951.604,-3037.043,-1927.097,-7.052,-4.510,-4.912
815.800,31.288150,35.120685,112.197,4540.681,3193.693,3351.505,-952.309,-3037.494,-1927.588,-7.053,-4.510,-4.912
815.900,31.287853,35.118686,111.881,4540.585,3193.390,3351.312,-953.015,-3037.945,-1928.080,-7.054,-4.510,-4.912
816.000,31.287555,35.116687,111.564,4540.490,3193.086,3351.119,-953.720,-3038.396,-1928.571,-7.055,-4.510,-4.913
816.100,31.287258,35.114688,111.248,4540.395,3192.782,3350.927,-954.426,-3038.847,-1929.062,-7.056,-4.511,-4.913
816.200,31.286961,35.112688,110.932,4540.299,3192.478,3350.734,-955.131,-3039.298,-1929.554,-7.056,-4.511,-4.914
816.300,31.286664,35.110689,110.615,4540.204,3192.174,3350.541,-955.837,-3039.749,-1930.045,-7.057,-4.511,-4.914
816.400,31.286366,35.108689,110.299,4540.108,3191.870,3350.348,-956.543,-3040.200,-1930.536,-7.058,-4.511,-4.915
816.500,31.286069,35.106690,109.982,4540.012,3191.566,3350.154,-957.249,-3040.652,-1931.028,-7.059,-4.511,-4.915
816.600,31.285772,35.104690,109.666,4539.917,3191.262,3349.961,-957.954,-3041.103,-1931.519,-7.060,-4.511,-4.916
816.700,31.285474,35.102690,109.349,4539.821,3190.958,3349.768,-958.661,-3041.554,-1932.011,-7.061,-4.511,-4.916
816.800,31.285177,35.100689,109.032,4539.725,3190.654,3349.575,-959.367,-3042.005,-1932.503,-7.062,-4.512,-4.916
816.900,31.284879,35.098689,108.715,4539.629,3190.349,3349.382,-960.073,-3042.456,-1932.994,-7.063,-4.512,-4.917
817.000,31.284581,35.096689,108.398,4539.533,3190.045,3349.188,-960.779,-3042.907,-1933.486,-7.064,-4.512,-4.917
817.100,31.284284,35.094688,108.081,4539.437,3189.741,3348.995,-961.486,-3043.358,-1933.978,-7.065,-4.512,-4.918
817.200,31.283986,35.092687,107.764,4539.341,3189.437,3348.802,-962.192,-3043.810,-1934.470,-7.065,-4.512,-4.918
817.300,31.283688,35.090686,107.446,4539.244,3189.132,3348.608,-962.899,-3044.261,-1934.961,-7.066,-4.512,-4.919
817.400,31.283391,35.088685,107.129,4539.148,3188.828,3348.415,-963.605,-3044.712,-1935.453,-7.067,-4.512,-4.919
817.500,31.283093,35.086684,106.811,4539.052,3188.523,3348.221,-964.312,-3045.163,-1935.945,-7.068,-4.513,-4.919
817.600,31.282795,35.084683,106.494,4538.955,3188.219,3348.027,-965.019,-3045.615,-1936.437,-7.069,-4.513,-4.920
817.700,31.282497,35.082681,106.176,4538.859,3187.914,3347.834,-965.726,-3046.066,-1936.929,-7.070,-4.513,-4.920
817.800,31.282199,35.080680,105.858,4538.762,3187.609,3347.640,-966.433,-3046.517,-1937.421,-7.071,-4.513,-4.921
817.900,31.281901,35.078678,105.540,4538.665,3187.305,3347.446,-967.140,-3046.968,-1937.913,-7.072,-4.513,-4.921
818.000,31.281603,35.076676,105.222,4538.569,3187.000,3347.252,-967.847,-3047.420,-1938.405,-7.073,-4.513,-4.922
818.100,31.281305,35.074674,104.904,4538.472,3186.695,3347.059,-968.555,-3047.871,-1938.898,-7.074,-4.513,-4.922
818.200,31.281007,35.072672,104.586,4538.375,3186.390,3346.865,-969.262,-3048.322,-1939.390,-7.074,-4.513,-4.923
818.300,31.280708,35.070669,104.268,4538.278,3186.086,3346.671,-969.970,-3048.774,-1939.882,-7.075,-4.514,-4.923
818.400,31.280410,35.068667,103.950,4538.181,3185.781,3346.477,-970.677,-3049.225,-1940.374,-7.076,-4.514,-4.923
818.500,31.280112,35.066664,103.631,4538.084,3185.476,3346.283,-971.385,-3049.677,-1940.867,-7.077,-4.514,-4.924
818.600,31.279813,35.064662,103.313,4537.987,3185.171,3346.088,-972.093,-3050.128,-1941.359,-7.078,-4.514,-4.924
818.700,31.279515,35.062659,102.994,4537.889,3184.866,3345.894,-972.800,-3050.579,-1941.852,-7.079,-4.514,-4.925
818.800,31.279216,35.060656,102.675,4537.792,3184.561,3345.700,-973.508,-3051.031,-1942.344,-7.080,-4.514,-4.925
818.900,31.278918,35.058652,102.357,4537.695,3184.256,3345.506,-974.216,-3051.482,-1942.837,-7.081,-4.514,-4.926
819.000,31.278619,35.056649,102.038,4537.597,3183.950,3345.312,-974.925,-3051.934,-1943.329,-7.082,-4.515,-4.926
819.100,31.278321,35.054645,101.719,4537.500,3183.645,3345.117,-975.633,-3052.385,-1943.822,-7.083,-4.515,-4.927
819.200,31.278022,35.052642,101.400,4537.402,3183.340,3344.923,-976.341,-3052.837,-1944.315,-7.084,-4.515,-4.927
819.300,31.277723,35.050638,101.081,4537.304,3183.035,3344.728,-977.050,-3053.288,-1944.807,-7.084,-4.515,-4.927
819.400,31.277425,35.048634,100.761,4537.207,3182.729,3344.534,-977.758,-3053.740,-1945.300,-7.085,-4.515,-4.928
819.500,31.277126,35.046630,100.442,4537.109,3182.424,3344.339,-978.467,-3054.191,-1945.793,-7.086,-4.515,-4.928
819.600,31.276827,35.044626,100.123,4537.011,3182.118,3344.145,-979.175,-3054.643,-1946.286,-7.087,-4.515,-4.929
819.700,31.276528,35.042621,99.803,4536.913,3181.813,3343.950,-979.884,-3055.094,-1946.779,-7.088,-4.516,-4.929
819.800,31.276229,35.040617,99.483,4536.815,3181.507,3343.755,-980.593,-3055.546,-1947.272,-7.089,-4.516,-4.930
819.900,31.275930,35.038612,99.164,4536.717,3181.202,3343.561,-981.302,-3055.997,-1947.765,-7.090,-4.516,-4.930
820.000,31.275631,35.036607,98.844,4536.619,3180.896,3343.366,-982.011,-3056.449,-1948.258,-7.091,-4.516,-4.931
820.100,31.275332,35.034602,98.524,4536.520,3180.591,3343.171,-982.720,-3056.901,-1948.751,-7.092,-4.516,-4.931
820.200,31.275033,35.032597,98.204,4536.422,3180.285,3342.976,-983.429,-3057.352,-1949.244,-7.093,-4.516,-4.931
820.300,31.274734,35.030592,97.884,4536.324,3179.979,3342.781,-984.139,-3057.804,-1949.737,-7.094,-4.516,-4.932
820.400,31.274435,35.028586,97.564,4536.225,3179.673,3342.586,-984.848,-3058.256,-1950.230,-7.094,-4.517,-4.932
820.500,31.274135,35.026581,97.244,4536.127,3179.367,3342.391,-985.557,-3058.707,-1950.723,-7.095,-4.517,-4.933
820.600,31.273836,35.024575,96.923,4536.028,3179.061,3342.196,-986.267,-3059.159,-1951.217,-7.096,-4.517,-4.933
820.700,31.273537,35.022569,96.603,4535.930,3178.756,3342.001,-986.977,-3059.611,-1951.710,-7.097,-4.517,-4.934
820.800,31.273237,35.020563,96.282,4535.831,3178.450,3341.806,-987.686,-3060.062,-1952.204,-7.098,-4.517,-4.934
820.900,31.272938,35.018557,95.962,4535.732,3178.144,3341.610,-988.396,-3060.514,-1952.697,-7.099,-4.517,-4.935
821.000,31.272638,35.016551,95.641,4535.633,3177.837,3341.415,-989.106,-3060.966,-1953.190,-7.100,-4.517,-4.935
821.100,31.272339,35.014544,95.320,4535.534,3177.531,3341.220,-989.816,-3061.418,-1953.684,-7.101,-4.518,-4.935
821.200,31.272039,35.012538,94.999,4535.435,3177.225,3341.024,-990.526,-3061.869,-1954.178,-7.102,-4.518,-4.936
821.300,31.271739,35.010531,94.678,4535.336,3176.919,3340.829,-991.237,-3062.321,-1954.671,-7.103,-4.518,-4.936
821.400,31.271440,35.008524,94.357,4535.237,3176.613,3340.633,-991.947,-3062.773,-1955.165,-7.104,-4.518,-4.937
821.500,31.271140,35.006517,94.036,4535.138,3176.306,3340.438,-992.657,-3063.225,-1955.658,-7.105,-4.518,-4.937
821.600,31.270840,35.004510,93.715,4535.038,3176.000,3340.242,-993.368,-3063.677,-1956.152,-7.105,-4.518,-4.938
821.700,31.270540,35.002503,93.393,4534.939,3175.694,3340.047,-994.078,-3064.128,-1956.646,-7.106,-4.518,-4.938
821.800,31.270240,35.000495,93.072,4534.840,3175.387,3339.851,-994.789,-3064.580,-1957.140,-7.107,-4.519,-4.939
821.900,31.269940,34.998487,92.751,4534.740,3175.081,3339.655,-995.500,-3065.032,-1957.634,-7.108,-4.519,-4.939
822.000,31.269640,34.996480,92.429,4534.640,3174.774,3339.459,-996.211,-3065.484,-1958.128,-7.109,-4.519,-4.939
822.100,31.269340,34.994472,92.107,4534.541,3174.468,3339.264,-996.922,-3065.936,-1958.622,-7.110,-4.519,-4.940
822.200,31.269040,34.992464,91.785,4534.441,3174.161,3339.068,-997.633,-3066.388,-1959.116,-7.111,-4.519,-4.940
822.300,31.268740,34.990455,91.463,4534.341,3173.854,3338.872,-998.344,-3066.840,-1959.610,-7.112,-4.519,-4.941
822.400,31.268440,34.988447,91.142,4534.241,3173.548,3338.676,-999.055,-3067.292,-1960.104,-7.113,-4.519,-4.941
822.500,31.268140,34.986439,90.819,4534.141,3173.241,3338.480,-999.766,-3067.744,-1960.598,-7.114,-4.520,-4.942
822.600,31.267839,34.984430,90.497,4534.041,3172.934,3338.284,-1000.478,-3068.196,-1961.092,-7.115,-4.520,-4.942
822.700,31.267539,34.982421,90.175,4533.941,3172.627,3338.087,-1001.189,-3068.648,-1961.586,-7.116,-4.520,-4.943
822.800,31.267239,34.980412,89.853,4533.841,3172.320,3337.891,-1001.901,-3069.100,-1962.081,-7.116,-4.520,-4.943
822.900,31.266938,34.978403,89.530,4533.741,3172.013,3337.695,-1002.613,-3069.552,-1962.575,-7.117,-4.520,-4.944
823.000,31.266638,34.976394,89.208,4533.641,3171.706,3337.499,-1003.324,-3070.004,-1963.069,-7.118,-4.520,-4.944
823.100,31.266337,34.974384,88.885,4533.540,3171.399,3337.302,-1004.036,-3070.456,-1963.564,-7.119,-4.520,-4.944
823.200,31.266037,34.972375,88.562,4533.440,3171.092,3337.106,-1004.748,-3070.908,-1964.058,-7.120,-4.521,-4.945
823.300,31.265736,34.970365,88.239,4533.339,3170.785,3336.910,-1005.460,-3071.360,-1964.553,-7.121,-4.521,-4.945
823.400,31.265435,34.968355,87.917,4533.239,3170.478,3336.713,-1006.172,-3071.812,-1965.047,-7.122,-4.521,-4.946
823.500,31.265135,34.966345,87.594,4533.138,3170.171,3336.517,-1006.885,-3072.264,-1965.542,-7.123,-4.521,-4.946
823.600,31.264834,34.964335,87.271,4533.037,3169.864,3336.320,-1007.597,-3072.716,-1966.037,-7.124,-4.521,-4.947
823.700,31.264533,34.962325,86.947,4532.937,3169.556,3336.123,-1008.309,-3073.168,-1966.531,-7.125,-4.521,-4.947
823.800,31.264232,34.960314,86.624,4532.836,3169.249,3335.927,-1009.022,-3073.620,-1967.026,-7.126,-4.522,-4.948
823.900,31.263931,34.958304,86.301,4532.735,3168.942,3335.730,-1009.735,-3074.072,-1967.521,-7.127,-4.522,-4.948
824.000,31.263630,34.956293,85.977,4532.634,3168.634,3335.533,-1010.447,-3074.525,-1968.016,-7.128,-4.522,-4.948
824.100,31.263329,34.954282,85.654,4532.533,3168.327,3335.336,-1011.160,-3074.977,-1968.510,-7.128,-4.522,-4.949
824.200,31.263028,34.952271,85.330,4532.432,3168.019,3335.140,-1011.873,-3075.429,-1969.005,-7.129,-4.522,-4.949
824.300,31.262727,34.950260,85.006,4532.330,3167.712,3334.943,-1012.586,-3075.881,-1969.500,-7.130,-4.522,-4.950
824.400,31.262426,34.948248,84.683,4532.229,3167.404,3334.746,-1013.299,-3076.333,-1969.995,-7.131,-4.522,-4.950
824.500,31.262125,34.946237,84.359,4532.128,3167.096,3334.549,-1014.012,-3076.786,-1970.490,-7.132,-4.523,-4.951
824.600,31.261823,34.944225,84.035,4532.026,3166.789,3334.352,-1014.725,-3077.238,-1970.986,-7.133,-4.523,-4.951
824.700,31.261522,34.942213,83.710,4531.925,3166.481,3334.154,-1015.439,-3077.690,-1971.481,-7.134,-4.523,-4.952
824.800,31.261221,34.940202,83.386,4531.823,3166.173,3333.957,-1016.152,-3078.143,-1971.976,-7.135,-4.523,-4.952
824.900,31.260919,34.938189,83.062,4531.722,3165.865,3333.760,-1016.866,-3078.595,-1972.471,-7.136,-4.523,-4.953
825.000,31.260618,34.936177,82.738,4531.620,3165.557,3333.563,-1017.579,-3079.047,-1972.966,-7.137,-4.523,-4.953
825.100,31.260316,34.934165,82.413,4531.518,3165.250,3333.365,-1018.293,-3079.500,-1973.462,-7.138,-4.523,-4.953
825.200,31.260015,34.932152,82.089,4531.416,3164.942,3333.168,-1019.007,-3079.952,-1973.957,-7.139,-4.524,-4.954
825.300,31.259713,34.930140,81.764,4531.314,3164.634,3332.971,-1019.721,-3080.404,-1974.453,-7.140,-4.524,-4.954
825.400,31.259411,34.928127,81.439,4531.212,3164.325,3332.773,-1020.435,-3080.857,-1974.948,-7.140,-4.524,-4.955
825.500,31.259110,34.926114,81.114,4531.110,3164.017,3332.576,-1021.149,-3081.309,-1975.443,-7.141,-4.524,-4.955
825.600,31.258808,34.924101,80.789,4531.008,3163.709,3332.378,-1021.863,-3081.761,-1975.939,-7.142,-4.524,-4.956
825.700,31.258506,34.922087,80.464,4530.906,3163.401,3332.180,-1022.577,-3082.214,-1976.435,-7.143,-4.524,-4.956
825.800,31.258204,34.920074,80.139,4530.803,3163.093,3331.983,-1023.292,-3082.666,-1976.930,-7.144,-4.524,-4.957
825.900,31.257902,34.918060,79.814,4530.701,3162.784,3331.785,-1024.006,-3083.119,-1977.426,-7.145,-4.525,-4.957
826.000,31.257601,34.916047,79.489,4530.599,3162.476,3331.587,-1024.721,-3083.571,-1977.922,-7.146,-4.525,-4.958
826.100,31.257299,34.914033,79.163,4530.496,3162.168,3331.389,-1025.436,-3084.024,-1978.417,-7.147,-4.525,-4.958
826.200,31.256997,34.912019,78.838,4530.394,3161.859,3331.192,-1026.150,-3084.476,-1978.913,-7.148,-4.525,-4.959
826.300,31.256694,34.910004,78.512,4530.291,3161.551,3330.994,-1026.865,-3084.929,-1979.409,-7.149,-4.525,-4.959
826.400,31.256392,34.907990,78.187,4530.188,3161.242,3330.796,-1027.580,-3085.381,-1979.905,-7.150,-4.525,-4.959
826.500,31.256090,34.905976,77.861,4530.085,3160.934,3330.598,-1028.295,-3085.834,-1980.401,-7.151,-4.526,-4.960
826.600,31.255788,34.903961,77.535,4529.983,3160.625,3330.400,-1029.010,-3086.286,-1980.897,-7.152,-4.526,-4.960
826.700,31.255486,34.901946,77.209,4529.880,3160.317,3330.202,-1029.725,-3086.739,-1981.393,-7.153,-4.526,-4.961
826.800,31.255183,34.899931,76.883,4529.777,3160.008,3330.003,-1030.441,-3087.192,-1981.889,-7.154,-4.526,-4.961
826.900,31.254881,34.897916,76.557,4529.674,3159.699,3329.805,-1031.156,-3087.644,-1982.385,-7.154,-4.526,-4.962
827.000,31.254578,34.895901,76.231,4529.570,3159.390,3329.607,-1031.872,-3088.097,-1982.882,-7.155,-4.526,-4.962
827.100,31.254276,34.893885,75.905,4529.467,3159.081,3329.409,-1032.587,-3088.549,-1983.378,-7.156,-4.526,-4.963
827.200,31.253973,34.891870,75.578,4529.364,3158.773,3329.210,-1033.303,-3089.002,-1983.874,-7.157,-4.527,-4.963
827.300,31.253671,34.889854,75.252,4529.260,3158.464,3329.012,-1034.019,-3089.455,-1984.370,-7.158,-4.527,-4.964
827.400,31.253368,34.887838,74.925,4529.157,3158.155,3328.813,-1034.734,-3089.907,-1984.867,-7.159,-4.527,-4.964
827.500,31.253065,34.885822,74.598,4529.054,3157.846,3328.615,-1035.450,-3090.360,-1985.363,-7.160,-4.527,-4.964
827.600,31.252763,34.883806,74.272,4528.950,3157.537,3328.416,-1036.166,-3090.813,-1985.860,-7.161,-4.527,-4.965
827.700,31.252460,34.881790,73.945,4528.846,3157.228,3328.218,-1036.883,-3091.266,-1986.356,-7.162,-4.527,-4.965
827.800,31.252157,34.879773,73.618,4528.743,3156.918,3328.019,-1037.599,-3091.718,-1986.853,-7.163,-4.527,-4.966
827.900,31.251854,34.877757,73.291,4528.639,3156.609,3327.820,-1038.315,-3092.171,-1987.349,-7.164,-4.528,-4.966
828.000,31.251551,34.875740,72.964,4528.535,3156.300,3327.622,-1039.032,-3092.624,-1987.846,-7.165,-4.528,-4.967
