Time(sec),Latitude(°),Longitude(°),Altitude(km),ECR X Position(km),ECR Y Position(km),ECR Z Position(km),ECR X Velocity(m/s),ECR Y Velocity(m/s),ECR Z Velocity(m/s),ECR X Acceleration(m/s²),ECR Y Acceleration(m/s²),ECR Z Acceleration(m/s²)
386.200,32.252964,43.006773,695.648,4378.462,4083.949,3755.425,1517.570,-1108.650,-75.277,-5.079,-4.808,-4.249
386.300,32.252759,43.005006,695.674,4378.613,4083.838,3755.418,1517.062,-1109.131,-75.702,-5.079,-4.808,-4.249
386.400,32.252554,43.003240,695.700,4378.765,4083.727,3755.410,1516.554,-1109.612,-76.127,-5.079,-4.807,-4.249
386.500,32.252349,43.001474,695.725,4378.917,4083.616,3755.403,1516.046,-1110.092,-76.552,-5.080,-4.807,-4.249
386.600,32.252144,42.999708,695.751,4379.068,4083.505,3755.395,1515.538,-1110.573,-76.977,-5.080,-4.807,-4.249
386.700,32.251938,42.997941,695.776,4379.220,4083.394,3755.387,1515.030,-1111.054,-77.402,-5.080,-4.807,-4.249
386.800,32.251733,42.996175,695.802,4379.371,4083.283,3755.379,1514.522,-1111.534,-77.826,-5.080,-4.806,-4.248
386.900,32.251528,42.994409,695.827,4379.523,4083.172,3755.372,1514.014,-1112.015,-78.251,-5.080,-4.806,-4.248
387.000,32.251323,42.992643,695.853,4379.674,4083.061,3755.364,1513.506,-1112.496,-78.676,-5.081,-4.806,-4.248
387.100,32.251118,42.990876,695.878,4379.825,4082.949,3755.356,1512.998,-1112.976,-79.101,-5.081,-4.806,-4.248
387.200,32.250912,42.989110,695.903,4379.977,4082.838,3755.348,1512.490,-1113.457,-79.526,-5.081,-4.805,-4.248
387.300,32.250707,42.987344,695.928,4380.128,4082.727,3755.340,1511.982,-1113.937,-79.951,-5.081,-4.805,-4.248
387.400,32.250502,42.985578,695.953,4380.279,4082.615,3755.332,1511.474,-1114.418,-80.375,-5.081,-4.805,-4.248
387.500,32.250297,42.983812,695.978,4380.430,4082.504,3755.324,1510.966,-1114.898,-80.800,-5.081,-4.805,-4.248
387.600,32.250092,42.982046,696.003,4380.581,4082.392,3755.316,1510.458,-1115.379,-81.225,-5.082,-4.804,-4.248
387.700,32.249886,42.980279,696.028,4380.732,4082.281,3755.308,1509.949,-1115.859,-81.650,-5.082,-4.804,-4.248
387.800,32.249681,42.978513,696.052,4380.883,4082.169,3755.300,1509.441,-1116.339,-82.075,-5.082,-4.804,-4.248
387.900,32.249476,42.976747,696.077,4381.034,4082.058,3755.291,1508.933,-1116.820,-82.499,-5.082,-4.804,-4.248
388.000,32.249270,42.974981,696.101,4381.185,4081.946,3755.283,1508.425,-1117.300,-82.924,-5.082,-4.803,-4.248
388.100,32.249065,42.973215,696.126,4381.336,4081.834,3755.275,1507.917,-1117.781,-83.349,-5.083,-4.803,-4.248
388.200,32.248860,42.971449,696.150,4381.486,4081.722,3755.266,1507.408,-1118.261,-83.774,-5.083,-4.803,-4.248
388.300,32.248654,42.969683,696.175,4381.637,4081.610,3755.258,1506.900,-1118.741,-84.199,-5.083,-4.803,-4.248
388.400,32.248449,42.967917,696.199,4381.788,4081.498,3755.250,1506.392,-1119.221,-84.623,-5.083,-4.802,-4.248
388.500,32.248244,42.966151,696.223,4381.938,4081.387,3755.241,1505.883,-1119.702,-85.048,-5.083,-4.802,-4.248
388.600,32.248038,42.964385,696.247,4382.089,4081.275,3755.233,1505.375,-1120.182,-85.473,-5.084,-4.802,-4.248
388.700,32.247833,42.962619,696.271,4382.240,4081.163,3755.224,1504.867,-1120.662,-85.898,-5.084,-4.802,-4.247
388.800,32.247627,42.960853,696.295,4382.390,4081.050,3755.215,1504.358,-1121.142,-86.322,-5.084,-4.801,-4.247
388.900,32.247422,42.959087,696.319,4382.540,4080.938,3755.207,1503.850,-1121.622,-86.747,-5.084,-4.801,-4.247
389.000,32.247217,42.957321,696.343,4382.691,4080.826,3755.198,1503.342,-1122.102,-87.172,-5.084,-4.801,-4.247
389.100,32.247011,42.955556,696.366,4382.841,4080.714,3755.189,1502.833,-1122.583,-87.597,-5.084,-4.801,-4.247
389.200,32.246806,42.953790,696.390,4382.991,4080.602,3755.180,1502.325,-1123.063,-88.021,-5.085,-4.800,-4.247
389.300,32.246600,42.952024,696.413,4383.142,4080.489,3755.172,1501.816,-1123.543,-88.446,-5.085,-4.800,-4.247
389.400,32.246395,42.950258,696.437,4383.292,4080.377,3755.163,1501.308,-1124.023,-88.871,-5.085,-4.800,-4.247
389.500,32.246189,42.948492,696.460,4383.442,4080.264,3755.154,1500.799,-1124.503,-89.295,-5.085,-4.800,-4.247
389.600,32.245984,42.946726,696.484,4383.592,4080.152,3755.145,1500.291,-1124.983,-89.720,-5.085,-4.799,-4.247
389.700,32.245778,42.944960,696.507,4383.742,4080.039,3755.136,1499.782,-1125.462,-90.145,-5.086,-4.799,-4.247
389.800,32.245573,42.943195,696.530,4383.892,4079.927,3755.127,1499.274,-1125.942,-90.569,-5.086,-4.799,-4.247
389.900,32.245367,42.941429,696.553,4384.042,4079.814,3755.118,1498.765,-1126.422,-90.994,-5.086,-4.799,-4.247
390.000,32.245162,42.939663,696.576,4384.192,4079.702,3755.109,1498.256,-1126.902,-91.419,-5.086,-4.798,-4.247
390.100,32.244956,42.937897,696.599,4384.341,4079.589,3755.100,1497.748,-1127.382,-91.843,-5.086,-4.798,-4.247
390.200,32.244750,42.936132,696.622,4384.491,4079.476,3755.090,1497.239,-1127.862,-92.268,-5.087,-4.798,-4.247
390.300,32.244545,42.934366,696.645,4384.641,4079.363,3755.081,1496.730,-1128.342,-92.693,-5.087,-4.798,-4.247
390.400,32.244339,42.932600,696.667,4384.790,4079.250,3755.072,1496.222,-1128.821,-93.117,-5.087,-4.798,-4.247
390.500,32.244134,42.930835,696.690,4384.940,4079.138,3755.062,1495.713,-1129.301,-93.542,-5.087,-4.797,-4.247
390.600,32.243928,42.929069,696.712,4385.090,4079.025,3755.053,1495.204,-1129.781,-93.967,-5.087,-4.797,-4.246
390.700,32.243722,42.927303,696.735,4385.239,4078.912,3755.044,1494.696,-1130.260,-94.391,-5.088,-4.797,-4.246
390.800,32.243517,42.925538,696.757,4385.389,4078.799,3755.034,1494.187,-1130.740,-94.816,-5.088,-4.797,-4.246
390.900,32.243311,42.923772,696.780,4385.538,4078.685,3755.025,1493.678,-1131.220,-95.241,-5.088,-4.796,-4.246
391.000,32.243105,42.922006,696.802,4385.687,4078.572,3755.015,1493.169,-1131.699,-95.665,-5.088,-4.796,-4.246
391.100,32.242900,42.920241,696.824,4385.837,4078.459,3755.006,1492.660,-1132.179,-96.090,-5.088,-4.796,-4.246
391.200,32.242694,42.918475,696.846,4385.986,4078.346,3754.996,1492.152,-1132.659,-96.515,-5.088,-4.796,-4.246
391.300,32.242488,42.916710,696.868,4386.135,4078.233,3754.986,1491.643,-1133.138,-96.939,-5.089,-4.795,-4.246
391.400,32.242283,42.914944,696.890,4386.284,4078.119,3754.977,1491.134,-1133.618,-97.364,-5.089,-4.795,-4.246
391.500,32.242077,42.913178,696.912,4386.433,4078.006,3754.967,1490.625,-1134.097,-97.788,-5.089,-4.795,-4.246
391.600,32.241871,42.911413,696.934,4386.582,4077.892,3754.957,1490.116,-1134.577,-98.213,-5.089,-4.795,-4.246
391.700,32.241665,42.909647,696.955,4386.731,4077.779,3754.947,1489.607,-1135.056,-98.638,-5.089,-4.794,-4.246
391.800,32.241460,42.907882,696.977,4386.880,4077.665,3754.937,1489.098,-1135.535,-99.062,-5.090,-4.794,-4.246
391.900,32.241254,42.906116,696.998,4387.029,4077.552,3754.927,1488.589,-1136.015,-99.487,-5.090,-4.794,-4.246
392.000,32.241048,42.904351,697.020,4387.178,4077.438,3754.917,1488.080,-1136.494,-99.911,-5.090,-4.794,-4.246
392.100,32.240842,42.902585,697.041,4387.327,4077.325,3754.907,1487.571,-1136.974,-100.336,-5.090,-4.793,-4.246
392.200,32.240636,42.900820,697.063,4387.475,4077.211,3754.897,1487.062,-1137.453,-100.760,-5.090,-4.793,-4.246
392.300,32.240431,42.899055,697.084,4387.624,4077.097,3754.887,1486.553,-1137.932,-101.185,-5.091,-4.793,-4.246
392.400,32.240225,42.897289,697.105,4387.773,4076.983,3754.877,1486.044,-1138.411,-101.610,-5.091,-4.793,-4.246
392.500,32.240019,42.895524,697.126,4387.921,4076.869,3754.867,1485.535,-1138.891,-102.034,-5.091,-4.792,-4.246
392.600,32.239813,42.893758,697.147,4388.070,4076.755,3754.857,1485.026,-1139.370,-102.459,-5.091,-4.792,-4.245
392.700,32.239607,42.891993,697.168,4388.218,4076.641,3754.846,1484.517,-1139.849,-102.883,-5.091,-4.792,-4.245
392.800,32.239401,42.890228,697.189,4388.367,4076.527,3754.836,1484.008,-1140.328,-103.308,-5.092,-4.792,-4.245
392.900,32.239195,42.888462,697.210,4388.515,4076.413,3754.826,1483.498,-1140.808,-103.732,-5.092,-4.791,-4.245
393.000,32.238989,42.886697,697.230,4388.663,4076.299,3754.815,1482.989,-1141.287,-104.157,-5.092,-4.791,-4.245
393.100,32.238783,42.884932,697.251,4388.812,4076.185,3754.805,1482.480,-1141.766,-104.581,-5.092,-4.791,-4.245
393.200,32.238577,42.883166,697.271,4388.960,4076.071,3754.794,1481.971,-1142.245,-105.006,-5.092,-4.791,-4.245
393.300,32.238372,42.881401,697.292,4389.108,4075.957,3754.784,1481.462,-1142.724,-105.430,-5.092,-4.790,-4.245
393.400,32.238166,42.879636,697.312,4389.256,4075.842,3754.773,1480.952,-1143.203,-105.855,-5.093,-4.790,-4.245
393.500,32.237960,42.877871,697.333,4389.404,4075.728,3754.763,1480.443,-1143.682,-106.279,-5.093,-4.790,-4.245
393.600,32.237754,42.876105,697.353,4389.552,4075.614,3754.752,1479.934,-1144.161,-106.704,-5.093,-4.790,-4.245
393.700,32.237548,42.874340,697.373,4389.700,4075.499,3754.741,1479.424,-1144.640,-107.128,-5.093,-4.789,-4.245
393.800,32.237342,42.872575,697.393,4389.848,4075.385,3754.731,1478.915,-1145.119,-107.553,-5.093,-4.789,-4.245
393.900,32.237136,42.870810,697.413,4389.996,4075.270,3754.720,1478.406,-1145.598,-107.977,-5.094,-4.789,-4.245
394.000,32.236930,42.869044,697.433,4390.144,4075.156,3754.709,1477.896,-1146.077,-108.402,-5.094,-4.789,-4.245
394.100,32.236723,42.867279,697.453,4390.292,4075.041,3754.698,1477.387,-1146.555,-108.826,-5.094,-4.789,-4.245
394.200,32.236517,42.865514,697.473,4390.439,4074.926,3754.687,1476.878,-1147.034,-109.251,-5.094,-4.788,-4.245
394.300,32.236311,42.863749,697.492,4390.587,4074.812,3754.676,1476.368,-1147.513,-109.675,-5.094,-4.788,-4.245
394.400,32.236105,42.861984,697.512,4390.735,4074.697,3754.665,1475.859,-1147.992,-110.100,-5.095,-4.788,-4.245
394.500,32.235899,42.860219,697.531,4390.882,4074.582,3754.654,1475.349,-1148.471,-110.524,-5.095,-4.788,-4.245
394.600,32.235693,42.858454,697.551,4391.030,4074.467,3754.643,1474.840,-1148.949,-110.949,-5.095,-4.787,-4.244
394.700,32.235487,42.856688,697.570,4391.177,4074.352,3754.632,1474.330,-1149.428,-111.373,-5.095,-4.787,-4.244
394.800,32.235281,42.854923,697.590,4391.325,4074.237,3754.621,1473.821,-1149.907,-111.798,-5.095,-4.787,-4.244
394.900,32.235075,42.853158,697.609,4391.472,4074.122,3754.610,1473.311,-1150.385,-112.222,-5.096,-4.787,-4.244
395.000,32.234868,42.851393,697.628,4391.619,4074.007,3754.599,1472.802,-1150.864,-112.646,-5.096,-4.786,-4.244
395.100,32.234662,42.849628,697.647,4391.767,4073.892,3754.587,1472.292,-1151.343,-113.071,-5.096,-4.786,-4.244
395.200,32.234456,42.847863,697.666,4391.914,4073.777,3754.576,1471.782,-1151.821,-113.495,-5.096,-4.786,-4.244
395.300,32.234250,42.846098,697.685,4392.061,4073.662,3754.565,1471.273,-1152.300,-113.920,-5.096,-4.786,-4.244
395.400,32.234044,42.844333,697.704,4392.208,4073.546,3754.553,1470.763,-1152.778,-114.344,-5.097,-4.785,-4.244
395.500,32.233838,42.842568,697.723,4392.355,4073.431,3754.542,1470.253,-1153.257,-114.768,-5.097,-4.785,-4.244
395.600,32.233631,42.840803,697.741,4392.502,4073.316,3754.530,1469.744,-1153.736,-115.193,-5.097,-4.785,-4.244
395.700,32.233425,42.839038,697.760,4392.649,4073.200,3754.519,1469.234,-1154.214,-115.617,-5.097,-4.785,-4.244
395.800,32.233219,42.837273,697.779,4392.796,4073.085,3754.507,1468.724,-1154.692,-116.042,-5.097,-4.784,-4.244
395.900,32.233012,42.835508,697.797,4392.943,4072.969,3754.495,1468.215,-1155.171,-116.466,-5.098,-4.784,-4.244
396.000,32.232806,42.833743,697.815,4393.090,4072.854,3754.484,1467.705,-1155.649,-116.890,-5.098,-4.784,-4.244
396.100,32.232600,42.831979,697.834,4393.236,4072.738,3754.472,1467.195,-1156.128,-117.315,-5.098,-4.784,-4.244
396.200,32.232394,42.830214,697.852,4393.383,4072.623,3754.460,1466.685,-1156.606,-117.739,-5.098,-4.783,-4.244
396.300,32.232187,42.828449,697.870,4393.530,4072.507,3754.448,1466.175,-1157.084,-118.164,-5.098,-4.783,-4.244
396.400,32.231981,42.826684,697.888,4393.676,4072.391,3754.437,1465.666,-1157.563,-118.588,-5.099,-4.783,-4.244
396.500,32.231775,42.824919,697.906,4393.823,4072.275,3754.425,1465.156,-1158.041,-119.012,-5.099,-4.783,-4.244
396.600,32.231568,42.823154,697.924,4393.969,4072.160,3754.413,1464.646,-1158.519,-119.437,-5.099,-4.783,-4.244
396.700,32.231362,42.821389,697.942,4394.116,4072.044,3754.401,1464.136,-1158.997,-119.861,-5.099,-4.782,-4.244
396.800,32.231156,42.819625,697.960,4394.262,4071.928,3754.389,1463.626,-1159.476,-120.285,-5.099,-4.782,-4.243
396.900,32.230949,42.817860,697.977,4394.408,4071.812,3754.377,1463.116,-1159.954,-120.710,-5.100,-4.782,-4.243
397.000,32.230743,42.816095,697.995,4394.555,4071.696,3754.365,1462.606,-1160.432,-121.134,-5.100,-4.782,-4.243
397.100,32.230536,42.814330,698.013,4394.701,4071.580,3754.353,1462.096,-1160.910,-121.558,-5.100,-4.781,-4.243
397.200,32.230330,42.812565,698.030,4394.847,4071.464,3754.340,1461.586,-1161.388,-121.983,-5.100,-4.781,-4.243
397.300,32.230123,42.810801,698.047,4394.993,4071.348,3754.328,1461.076,-1161.866,-122.407,-5.100,-4.781,-4.243
397.400,32.229917,42.809036,698.065,4395.139,4071.231,3754.316,1460.566,-1162.344,-122.831,-5.100,-4.781,-4.243
397.500,32.229711,42.807271,698.082,4395.285,4071.115,3754.304,1460.056,-1162.822,-123.256,-5.101,-4.780,-4.243
397.600,32.229504,42.805506,698.099,4395.431,4070.999,3754.291,1459.546,-1163.301,-123.680,-5.101,-4.780,-4.243
397.700,32.229298,42.803742,698.116,4395.577,4070.882,3754.279,1459.036,-1163.779,-124.104,-5.101,-4.780,-4.243
397.800,32.229091,42.801977,698.133,4395.723,4070.766,3754.266,1458.526,-1164.256,-124.529,-5.101,-4.780,-4.243
397.900,32.228885,42.800212,698.150,4395.869,4070.650,3754.254,1458.016,-1164.734,-124.953,-5.101,-4.779,-4.243
398.000,32.228678,42.798448,698.167,4396.015,4070.533,3754.241,1457.505,-1165.212,-125.377,-5.102,-4.779,-4.243
398.100,32.228471,42.796683,698.184,4396.160,4070.416,3754.229,1456.995,-1165.690,-125.801,-5.102,-4.779,-4.243
398.200,32.228265,42.794918,698.200,4396.306,4070.300,3754.216,1456.485,-1166.168,-126.226,-5.102,-4.779,-4.243
398.300,32.228058,42.793154,698.217,4396.452,4070.183,3754.204,1455.975,-1166.646,-126.650,-5.102,-4.778,-4.243
398.400,32.227852,42.791389,698.234,4396.597,4070.067,3754.191,1455.465,-1167.124,-127.074,-5.102,-4.778,-4.243
398.500,32.227645,42.789624,698.250,4396.743,4069.950,3754.178,1454.954,-1167.602,-127.499,-5.103,-4.778,-4.243
398.600,32.227439,42.787860,698.266,4396.888,4069.833,3754.165,1454.444,-1168.079,-127.923,-5.103,-4.778,-4.243
398.700,32.227232,42.786095,698.283,4397.034,4069.716,3754.153,1453.934,-1168.557,-128.347,-5.103,-4.777,-4.243
398.800,32.227025,42.784331,698.299,4397.179,4069.599,3754.140,1453.423,-1169.035,-128.771,-5.103,-4.777,-4.243
398.900,32.226819,42.782566,698.315,4397.324,4069.482,3754.127,1452.913,-1169.513,-129.196,-5.103,-4.777,-4.243
399.000,32.226612,42.780802,698.331,4397.470,4069.365,3754.114,1452.403,-1169.990,-129.620,-5.104,-4.777,-4.242
399.100,32.226405,42.779037,698.347,4397.615,4069.248,3754.101,1451.892,-1170.468,-130.044,-5.104,-4.777,-4.242
399.200,32.226199,42.777273,698.363,4397.760,4069.131,3754.088,1451.382,-1170.946,-130.468,-5.104,-4.776,-4.242
399.300,32.225992,42.775508,698.379,4397.905,4069.014,3754.075,1450.871,-1171.423,-130.893,-5.104,-4.776,-4.242
399.400,32.225785,42.773744,698.395,4398.050,4068.897,3754.062,1450.361,-1171.901,-131.317,-5.104,-4.776,-4.242
399.500,32.225579,42.771979,698.410,4398.195,4068.780,3754.049,1449.851,-1172.378,-131.741,-5.105,-4.776,-4.242
399.600,32.225372,42.770215,698.426,4398.340,4068.663,3754.035,1449.340,-1172.856,-132.165,-5.105,-4.775,-4.242
399.700,32.225165,42.768450,698.442,4398.485,4068.545,3754.022,1448.830,-1173.334,-132.589,-5.105,-4.775,-4.242
399.800,32.224958,42.766686,698.457,4398.630,4068.428,3754.009,1448.319,-1173.811,-133.014,-5.105,-4.775,-4.242
399.900,32.224752,42.764921,698.472,4398.775,4068.311,3753.996,1447.809,-1174.289,-133.438,-5.105,-4.775,-4.242
400.000,32.224545,42.763157,698.488,4398.920,4068.193,3753.982,1447.298,-1174.766,-133.862,-5.106,-4.774,-4.242
400.100,32.224338,42.761392,698.503,4399.064,4068.076,3753.969,1446.787,-1175.243,-134.286,-5.106,-4.774,-4.242
400.200,32.224131,42.759628,698.518,4399.209,4067.958,3753.955,1446.277,-1175.721,-134.711,-5.106,-4.774,-4.242
400.300,32.223924,42.757864,698.533,4399.353,4067.840,3753.942,1445.766,-1176.198,-135.135,-5.106,-4.774,-4.242
400.400,32.223718,42.756099,698.548,4399.498,4067.723,3753.928,1445.256,-1176.676,-135.559,-5.106,-4.773,-4.242
400.500,32.223511,42.754335,698.563,4399.643,4067.605,3753.915,1444.745,-1177.153,-135.983,-5.107,-4.773,-4.242
400.600,32.223304,42.752571,698.578,4399.787,4067.487,3753.901,1444.234,-1177.630,-136.407,-5.107,-4.773,-4.242
400.700,32.223097,42.750806,698.593,4399.931,4067.370,3753.888,1443.724,-1178.107,-136.831,-5.107,-4.773,-4.242
400.800,32.222890,42.749042,698.608,4400.076,4067.252,3753.874,1443.213,-1178.585,-137.256,-5.107,-4.773,-4.242
400.900,32.222683,42.747278,698.622,4400.220,4067.134,3753.860,1442.702,-1179.062,-137.680,-5.107,-4.772,-4.242
401.000,32.222476,42.745513,698.637,4400.364,4067.016,3753.846,1442.191,-1179.539,-138.104,-5.108,-4.772,-4.242
401.100,32.222269,42.743749,698.651,4400.508,4066.898,3753.832,1441.681,-1180.016,-138.528,-5.108,-4.772,-4.242
401.200,32.222063,42.741985,698.666,4400.653,4066.780,3753.819,1441.170,-1180.494,-138.952,-5.108,-4.772,-4.242
401.300,32.221856,42.740220,698.680,4400.797,4066.662,3753.805,1440.659,-1180.971,-139.376,-5.108,-4.771,-4.241
401.400,32.221649,42.738456,698.694,4400.941,4066.544,3753.791,1440.148,-1181.448,-139.801,-5.108,-4.771,-4.241
401.500,32.221442,42.736692,698.708,4401.085,4066.426,3753.777,1439.637,-1181.925,-140.225,-5.109,-4.771,-4.241
401.600,32.221235,42.734928,698.722,4401.229,4066.307,3753.763,1439.126,-1182.402,-140.649,-5.109,-4.771,-4.241
401.700,32.221028,42.733163,698.736,4401.373,4066.189,3753.749,1438.616,-1182.879,-141.073,-5.109,-4.770,-4.241
401.800,32.220821,42.731399,698.750,4401.516,4066.071,3753.734,1438.105,-1183.356,-141.497,-5.109,-4.770,-4.241
401.900,32.220614,42.729635,698.764,4401.660,4065.952,3753.720,1437.594,-1183.833,-141.921,-5.109,-4.770,-4.241
402.000,32.220407,42.727871,698.778,4401.804,4065.834,3753.706,1437.083,-1184.310,-142.345,-5.110,-4.770,-4.241
402.100,32.220200,42.726107,698.792,4401.948,4065.716,3753.692,1436.572,-1184.787,-142.770,-5.110,-4.769,-4.241
402.200,32.219993,42.724342,698.805,4402.091,4065.597,3753.677,1436.061,-1185.264,-143.194,-5.110,-4.769,-4.241
402.300,32.219785,42.722578,698.819,4402.235,4065.478,3753.663,1435.550,-1185.741,-143.618,-5.110,-4.769,-4.241
402.400,32.219578,42.720814,698.832,4402.378,4065.360,3753.649,1435.039,-1186.218,-144.042,-5.110,-4.769,-4.241
402.500,32.219371,42.719050,698.846,4402.522,4065.241,3753.634,1434.528,-1186.695,-144.466,-5.111,-4.769,-4.241
402.600,32.219164,42.717286,698.859,4402.665,4065.123,3753.620,1434.017,-1187.172,-144.890,-5.111,-4.768,-4.241
402.700,32.218957,42.715522,698.872,4402.809,4065.004,3753.605,1433.505,-1187.648,-145.314,-5.111,-4.768,-4.241
402.800,32.218750,42.713758,698.885,4402.952,4064.885,3753.591,1432.994,-1188.125,-145.738,-5.111,-4.768,-4.241
402.900,32.218543,42.711994,698.898,4403.095,4064.766,3753.576,1432.483,-1188.602,-146.162,-5.111,-4.768,-4.241
403.000,32.218336,42.710229,698.911,4403.238,4064.647,3753.562,1431.972,-1189.079,-146.586,-5.112,-4.767,-4.241
403.100,32.218129,42.708465,698.924,4403.382,4064.528,3753.547,1431.461,-1189.555,-147.010,-5.112,-4.767,-4.241
403.200,32.217921,42.706701,698.937,4403.525,4064.409,3753.532,1430.950,-1190.032,-147.435,-5.112,-4.767,-4.241
403.300,32.217714,42.704937,698.950,4403.668,4064.290,3753.517,1430.438,-1190.509,-147.859,-5.112,-4.767,-4.241
403.400,32.217507,42.703173,698.963,4403.811,4064.171,3753.503,1429.927,-1190.985,-148.283,-5.113,-4.766,-4.241
403.500,32.217300,42.701409,698.975,4403.954,4064.052,3753.488,1429.416,-1191.462,-148.707,-5.113,-4.766,-4.241
403.600,32.217092,42.699645,698.988,4404.097,4063.933,3753.473,1428.905,-1191.939,-149.131,-5.113,-4.766,-4.241
403.700,32.216885,42.697881,699.000,4404.240,4063.814,3753.458,1428.393,-1192.415,-149.555,-5.113,-4.766,-4.241
403.800,32.216678,42.696117,699.013,4404.382,4063.694,3753.443,1427.882,-1192.892,-149.979,-5.113,-4.766,-4.240
403.900,32.216471,42.694353,699.025,4404.525,4063.575,3753.428,1427.371,-1193.368,-150.403,-5.114,-4.765,-4.240
404.000,32.216263,42.692589,699.037,4404.668,4063.456,3753.413,1426.859,-1193.845,-150.827,-5.114,-4.765,-4.240
404.100,32.216056,42.690825,699.049,4404.811,4063.336,3753.398,1426.348,-1194.321,-151.251,-5.114,-4.765,-4.240
404.200,32.215849,42.689061,699.062,4404.953,4063.217,3753.383,1425.837,-1194.798,-151.675,-5.114,-4.765,-4.240
404.300,32.215642,42.687297,699.074,4405.096,4063.097,3753.367,1425.325,-1195.274,-152.099,-5.114,-4.764,-4.240
404.400,32.215434,42.685534,699.085,4405.238,4062.978,3753.352,1424.814,-1195.751,-152.523,-5.115,-4.764,-4.240
404.500,32.215227,42.683770,699.097,4405.381,4062.858,3753.337,1424.302,-1196.227,-152.947,-5.115,-4.764,-4.240
404.600,32.215020,42.682006,699.109,4405.523,4062.739,3753.322,1423.791,-1196.703,-153.371,-5.115,-4.764,-4.240
404.700,32.214812,42.680242,699.121,4405.665,4062.619,3753.306,1423.279,-1197.180,-153.795,-5.115,-4.763,-4.240
404.800,32.214605,42.678478,699.132,4405.808,4062.499,3753.291,1422.768,-1197.656,-154.219,-5.115,-4.763,-4.240
404.900,32.214397,42.676714,699.144,4405.950,4062.379,3753.275,1422.256,-1198.132,-154.643,-5.116,-4.763,-4.240
405.000,32.214190,42.674950,699.155,4406.092,4062.260,3753.260,1421.745,-1198.609,-155.067,-5.116,-4.763,-4.240
405.100,32.213983,42.673186,699.167,4406.234,4062.140,3753.244,1421.233,-1199.085,-155.491,-5.116,-4.763,-4.240
405.200,32.213775,42.671422,699.178,4406.376,4062.020,3753.229,1420.721,-1199.561,-155.915,-5.116,-4.762,-4.240
405.300,32.213568,42.669659,699.189,4406.518,4061.900,3753.213,1420.210,-1200.037,-156.339,-5.116,-4.762,-4.240
405.400,32.213360,42.667895,699.201,4406.660,4061.780,3753.198,1419.698,-1200.514,-156.763,-5.117,-4.762,-4.240
405.500,32.213153,42.666131,699.212,4406.802,4061.660,3753.182,1419.186,-1200.990,-157.187,-5.117,-4.762,-4.240
405.600,32.212945,42.664367,699.223,4406.944,4061.540,3753.166,1418.675,-1201.466,-157.611,-5.117,-4.761,-4.240
405.700,32.212738,42.662603,699.234,4407.086,4061.419,3753.150,1418.163,-1201.942,-158.035,-5.117,-4.761,-4.240
405.800,32.212530,42.660840,699.244,4407.228,4061.299,3753.135,1417.651,-1202.418,-158.459,-5.117,-4.761,-4.240
405.900,32.212323,42.659076,699.255,4407.370,4061.179,3753.119,1417.140,-1202.894,-158.883,-5.118,-4.761,-4.240
406.000,32.212115,42.657312,699.266,4407.511,4061.059,3753.103,1416.628,-1203.370,-159.307,-5.118,-4.760,-4.240
406.100,32.211908,42.655548,699.277,4407.653,4060.938,3753.087,1416.116,-1203.846,-159.731,-5.118,-4.760,-4.240
406.200,32.211700,42.653785,699.287,4407.795,4060.818,3753.071,1415.604,-1204.322,-160.155,-5.118,-4.760,-4.240
406.300,32.211493,42.652021,699.298,4407.936,4060.697,3753.055,1415.092,-1204.798,-160.579,-5.118,-4.760,-4.240
406.400,32.211285,42.650257,699.308,4408.078,4060.577,3753.039,1414.580,-1205.274,-161.003,-5.119,-4.760,-4.240
406.500,32.211077,42.648493,699.318,4408.219,4060.456,3753.023,1414.069,-1205.750,-161.427,-5.119,-4.759,-4.239
406.600,32.210870,42.646730,699.329,4408.360,4060.336,3753.006,1413.557,-1206.226,-161.851,-5.119,-4.759,-4.239
406.700,32.210662,42.644966,699.339,4408.502,4060.215,3752.990,1413.045,-1206.702,-162.275,-5.119,-4.759,-4.239
406.800,32.210455,42.643202,699.349,4408.643,4060.094,3752.974,1412.533,-1207.178,-162.699,-5.119,-4.759,-4.239
406.900,32.210247,42.641439,699.359,4408.784,4059.974,3752.958,1412.021,-1207.654,-163.123,-5.120,-4.758,-4.239
407.000,32.210039,42.639675,699.369,4408.925,4059.853,3752.941,1411.509,-1208.130,-163.547,-5.120,-4.758,-4.239
407.100,32.209832,42.637911,699.379,4409.067,4059.732,3752.925,1410.997,-1208.605,-163.970,-5.120,-4.758,-4.239
407.200,32.209624,42.636148,699.388,4409.208,4059.611,3752.909,1410.485,-1209.081,-164.394,-5.120,-4.758,-4.239
407.300,32.209416,42.634384,699.398,4409.349,4059.490,3752.892,1409.973,-1209.557,-164.818,-5.121,-4.757,-4.239
407.400,32.209208,42.632620,699.408,4409.490,4059.369,3752.876,1409.461,-1210.033,-165.242,-5.121,-4.757,-4.239
407.500,32.209001,42.630857,699.417,4409.631,4059.248,3752.859,1408.949,-1210.508,-165.666,-5.121,-4.757,-4.239
407.600,32.208793,42.629093,699.427,4409.771,4059.127,3752.842,1408.437,-1210.984,-166.090,-5.121,-4.757,-4.239
407.700,32.208585,42.627330,699.436,4409.912,4059.006,3752.826,1407.924,-1211.460,-166.514,-5.121,-4.757,-4.239
